"Data do Registro","Dia","Prestador de Serviço","Serviços","Janela de atendimento","Capacidade","Ocupada","Disponível","% Uso"
"02/03/2026","Segunda","FRQ BASE LESTE SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R01","Segurança de Produto","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R01","Segurança de Produto","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Instalação, Instalação Mud_End","Período da Manhã","1","1","0","100%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Instalação Mud_End, Instalação","Período da Tarde","1","0","1","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Reparo, Reparo MudEnd","Período da Manhã","2","2","0","100%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Reparo, Reparo MudEnd","Período da Tarde","1","1","0","100%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","MP MudEnd, MP.","Período da Manhã","7","7","0","100%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","MP MudEnd, MP.","Período da Tarde","7","7","0","100%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","MP MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","MP MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Troca","Período da Manhã","1","1","0","100%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Troca","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Desistalação MudEnd, Desistalação","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Segurança de Produto","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BASE LESTE SP R02","Segurança de Produto","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Instalação, Instalação Mud_End","Período da Manhã","1","0","1","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Instalação Mud_End, Instalação","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Reparo","Período da Manhã","2","2","0","100%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Reparo MudEnd, Reparo","Período da Tarde","1","0","1","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","MP MudEnd, MP.","Período da Manhã","4","1","3","25%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","MP., MP MudEnd","Período da Tarde","4","0","4","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Troca","Período da Manhã","1","0","1","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Troca","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","1","2","0","100%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R01","Segurança de Produto","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Instalação Mud_End, Instalação","Período da Manhã","1","1","0","100%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Instalação Mud_End, Instalação","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Reparo, Reparo MudEnd","Período da Manhã","3","5","0","100%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Reparo","Período da Tarde","2","2","0","100%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","MP., MP MudEnd","Período da Manhã","5","5","0","100%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","MP MudEnd, MP.","Período da Tarde","5","3","2","60%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","MP MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","MP MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Troca","Período da Manhã","1","1","0","100%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Troca","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Desistalação MudEnd, Desistalação","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Desistalação MudEnd, Desistalação","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Segurança de Produto","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ GUARULHOS SP R02","Segurança de Produto","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Instalação Mud_End, Instalação","Período da Manhã","2","0","2","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Instalação Mud_End, Instalação","Período da Tarde","2","0","2","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Reparo MudEnd, Reparo","Período da Manhã","5","4","1","80%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Reparo MudEnd, Reparo","Período da Tarde","5","0","5","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","MP., MP MudEnd","Período da Manhã","6","8","0","100%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","MP MudEnd, MP.","Período da Tarde","6","5","1","83%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Troca","Período da Manhã","1","1","0","100%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Troca","Período da Tarde","1","0","1","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Desistalação MudEnd, Desistalação","Período da Tarde","1","2","0","100%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"02/03/2026","Segunda","FRQ ZONA NORTE SP R01","Segurança de Produto","Período da Tarde","1","0","1","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Instalação Mud_End, Instalação","Período da Manhã","1","0","1","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Instalação, Instalação Mud_End","Período da Tarde","1","0","1","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Reparo MudEnd, Reparo","Período da Manhã","2","0","2","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Reparo MudEnd, Reparo","Período da Tarde","2","0","2","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","MP MudEnd, Desistalação, Troca, MP., Desistalação MudEnd","Período da Manhã","5","0","5","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","MP MudEnd, MP., Desistalação MudEnd, Troca, Desistalação","Período da Tarde","4","1","3","25%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","MP MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","MP MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Troca","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Troca","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Desistalação, Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Desistalação, Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Segurança de Produto","Período da Manhã","1","0","1","0%"
"02/03/2026","Segunda","FRQ BRAGANCA PAULISTA SP R04","Segurança de Produto","Período da Tarde","1","0","1","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Instalação Mud_End, Instalação","Período da Manhã","2","4","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Instalação Mud_End, Instalação","Período da Tarde","2","2","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Reparo MudEnd, Reparo","Período da Manhã","8","8","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Reparo MudEnd, Reparo","Período da Tarde","8","9","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","MP., MP MudEnd","Período da Manhã","13","14","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","MP MudEnd, MP.","Período da Tarde","14","16","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","MP MudEnd","Período da Manhã","10","1","9","10%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Troca","Período da Manhã","1","1","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Troca","Período da Tarde","1","0","1","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","1","1","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE1 SP R01","Segurança de Produto","Período da Tarde","1","0","1","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Instalação Mud_End, Instalação","Período da Manhã","2","2","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Instalação Mud_End, Instalação","Período da Tarde","1","0","1","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Reparo MudEnd, Reparo","Período da Manhã","5","5","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Reparo MudEnd, Reparo","Período da Tarde","5","7","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","MP MudEnd, MP.","Período da Manhã","10","10","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","MP MudEnd, MP.","Período da Tarde","11","5","6","45%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Troca","Período da Manhã","1","1","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Troca","Período da Tarde","1","1","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Desistalação MudEnd, Desistalação","Período da Tarde","5","0","5","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"02/03/2026","Segunda","FRQ ZONA OESTE2 SP R01","Segurança de Produto","Período da Tarde","5","0","5","0%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Instalação, Instalação Mud_End","Período da Tarde","1","3","0","100%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Instalação, Instalação Mud_End","Período da Manhã","1","1","0","100%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Reparo MudEnd, Reparo","Período da Manhã","9","10","0","100%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"03/03/2026","Terça","FRQ OSASCO SP R01","MP MudEnd","Período da Manhã","10","1","9","10%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Troca","Período da Manhã","1","1","0","100%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Reparo MudEnd, Reparo","Período da Tarde","9","10","0","100%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ OSASCO SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Troca","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Segurança de Produto","Período da Tarde","1","0","1","0%"
"03/03/2026","Terça","FRQ OSASCO SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"03/03/2026","Terça","FRQ SBC SP R01","Instalação Mud_End, Instalação","Período da Manhã","2","1","1","50%"
"03/03/2026","Terça","FRQ SBC SP R01","Instalação Mud_End, Instalação","Período da Tarde","1","0","1","0%"
"03/03/2026","Terça","FRQ SBC SP R01","Instalação Mud_End","Período da Manhã","10","1","9","10%"
"03/03/2026","Terça","FRQ SBC SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ SBC SP R01","Reparo, Reparo MudEnd","Período da Manhã","4","6","0","100%"
"03/03/2026","Terça","FRQ SBC SP R01","Reparo, Reparo MudEnd","Período da Tarde","4","4","0","100%"
"03/03/2026","Terça","FRQ SBC SP R01","Reparo MudEnd","Período da Manhã","10","1","9","10%"
"03/03/2026","Terça","FRQ SBC SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ SBC SP R01","MP., MP MudEnd","Período da Manhã","19","20","0","100%"
"03/03/2026","Terça","FRQ SBC SP R01","MP MudEnd, MP.","Período da Tarde","23","23","0","100%"
"03/03/2026","Terça","FRQ SBC SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"03/03/2026","Terça","FRQ SBC SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ SBC SP R01","Troca","Período da Manhã","2","2","0","100%"
"03/03/2026","Terça","FRQ SBC SP R01","Troca","Período da Tarde","1","1","0","100%"
"03/03/2026","Terça","FRQ SBC SP R01","Desistalação MudEnd, Desistalação","Período da Manhã","2","2","0","100%"
"03/03/2026","Terça","FRQ SBC SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","1","1","0","100%"
"03/03/2026","Terça","FRQ SBC SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"03/03/2026","Terça","FRQ SBC SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ SBC SP R01","Segurança de Produto","Período da Manhã","10","0","10","0%"
"03/03/2026","Terça","FRQ SBC SP R01","Segurança de Produto","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ OSASCO SP R03","Instalação, Instalação Mud_End","Período da Manhã","1","0","1","0%"
"03/03/2026","Terça","FRQ OSASCO SP R03","Instalação, Instalação Mud_End","Período da Tarde","1","0","1","0%"
"03/03/2026","Terça","FRQ OSASCO SP R03","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"03/03/2026","Terça","FRQ OSASCO SP R03","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"03/03/2026","Terça","FRQ OSASCO SP R03","Reparo MudEnd, Reparo","Período da Manhã","2","1","1","50%"
